PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S
277,0,3,"Lindblom, Miss. Augusta Charlotta",1,0.5601910027645137,0,0,347073,0.11923076923076924,False,True
278,0,2,"Parkes, Mr. Francis ""Frank""",0,0.3465694898215632,0,0,239853,0.0,False,True
279,0,3,"Rice, Master. Eric",0,0.08268409148027142,4,1,382652,0.4480769230769231,True,False
280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",1,0.43453128926866047,1,1,C.A. 2673,0.31153846153846154,False,True
281,0,3,"Duane, Mr. Frank",0,0.8115104297562201,0,0,336439,0.11923076923076924,True,False
282,0,3,"Olsson, Mr. Nils Johan Goransson",0,0.3465694898215632,0,0,347464,0.12083384615384615,False,True
283,0,3,"de Pelsmaeker, Mr. Alfons",0,0.19577783362653933,0,0,345778,0.14615384615384616,False,True
284,1,3,"Dorking, Mr. Edward Arthur",0,0.23347574767529528,0,0,A/5. 10482,0.12384615384615386,False,True
285,0,1,"Smith, Mr. Richard William",0,0.3465694898215632,0,0,113056,0.4,False,True
286,0,3,"Stankovic, Mr. Ivan",0,0.4093993465694898,0,0,349239,0.13326923076923075,False,False
287,1,3,"de Mulder, Mr. Theodore",0,0.37170143252073384,0,0,345774,0.14615384615384616,False,True
288,0,3,"Naidenoff, Mr. Penko",0,0.2711736617240513,0,0,349206,0.12147384615384615,False,True
289,1,2,"Hosono, Mr. Masabumi",0,0.5224930887157577,0,0,237798,0.2,False,True
290,1,3,"Connolly, Miss. Kate",1,0.2711736617240513,0,0,370373,0.11923076923076924,True,False
293,0,2,"Levy, Mr. Rene Jacques",0,0.4470972606182458,0,0,SC/Paris 2163,0.19807692307692307,False,False
294,0,3,"Haas, Miss. Aloisia",1,0.2963056044232219,0,0,349236,0.13615384615384615,False,True
295,0,3,"Mineff, Mr. Ivan",0,0.2963056044232219,0,0,349233,0.12147384615384615,False,True
296,0,1,"Lewy, Mr. Ervin G",0,0.3465694898215632,0,0,PC 17612,0.42647384615384615,False,False
297,0,3,"Hanna, Mr. Mansour",0,0.2900226187484292,0,0,2693,0.11121846153846153,False,False
299,1,1,"Saalfeld, Mr. Adolphe",0,0.3465694898215632,0,0,19988,0.46923076923076923,False,True
301,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",1,0.3465694898215632,0,0,9234,0.11923076923076924,True,False
302,1,3,"McCoy, Mr. Bernard",0,0.3465694898215632,2,0,367226,0.3576923076923077,True,False
303,0,3,"Johnson, Mr. William Cahoone Jr",0,0.23347574767529528,0,0,LINE,0.0,False,True
304,1,2,"Keane, Miss. Nora A",1,0.3465694898215632,0,0,226593,0.19,True,False
305,0,3,"Williams, Mr. Howard Hugh ""Harry""",0,0.3465694898215632,0,0,A/5 2466,0.12384615384615386,False,True
309,0,2,"Abelson, Mr. Samuel",0,0.37170143252073384,1,0,P/PP 3381,0.36923076923076925,False,False
310,1,1,"Francatelli, Miss. Laura Mabel",1,0.37170143252073384,0,0,PC 17485,0.8758338461538462,False,False
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",1,0.32143754712239253,1,1,250651,0.4,False,True
314,0,3,"Hendekovic, Mr. Ignjac",0,0.3465694898215632,0,0,349243,0.12147384615384615,False,True
315,0,2,"Hart, Mr. Benjamin",0,0.5350590600653431,1,1,F.C.C. 13529,0.40384615384615385,False,True
316,1,3,"Nilsson, Miss. Helmina Josefina",1,0.32143754712239253,0,0,347470,0.12083384615384615,False,True
317,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",1,0.2963056044232219,1,0,244367,0.4,False,True
318,0,2,"Moraweck, Dr. Ernest",0,0.6732847449107816,0,0,29011,0.2153846153846154,False,True
321,0,3,"Dennis, Mr. Samuel",0,0.2711736617240513,0,0,A/5 21172,0.11153846153846154,False,True
322,0,3,"Danoff, Mr. Yoto",0,0.33400351847197784,0,0,349219,0.12147384615384615,False,True
323,1,2,"Slayter, Miss. Hilda Mary",1,0.37170143252073384,0,0,234818,0.19,True,False
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",1,0.2711736617240513,1,1,248738,0.4461538461538462,False,True
327,0,3,"Nysveen, Mr. Johan Hansen",0,0.7612465443578789,0,0,345364,0.09596153846153846,False,True
328,1,2,"Ball, Mrs. (Ada E Hall)",1,0.4470972606182458,0,0,28551,0.2,False,True
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",1,0.38426740387031916,1,1,363291,0.31576923076923075,False,True
330,1,1,"Hippach, Miss. Jean Gertrude",1,0.19577783362653933,0,1,111361,0.8919876923076923,False,False
331,1,3,"McCoy, Miss. Agnes",1,0.3465694898215632,2,0,367226,0.3576923076923077,True,False
332,0,1,"Partner, Mr. Austen",0,0.5664739884393063,0,0,113043,0.43846153846153846,False,True
334,0,3,"Vander Planke, Mr. Leo Edmondus",0,0.19577783362653933,2,0,345764,0.27692307692307694,False,True
336,0,3,"Denkoff, Mr. Mitto",0,0.3465694898215632,0,0,349225,0.12147384615384615,False,True
339,1,3,"Dahl, Mr. Karl Edwart",0,0.5601910027645137,0,0,7598,0.12384615384615386,False,True
340,0,1,"Blackwell, Mr. Stephen Weart",0,0.5601910027645137,0,0,113784,0.5461538461538461,False,True
341,1,2,"Navratil, Master. Edmond Roger",0,0.01985423473234481,1,1,230080,0.4,False,True
343,0,2,"Collander, Mr. Erik Gustaf",0,0.3465694898215632,0,0,248740,0.2,False,True
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",0,0.3088715757728072,0,0,244361,0.2,False,True
345,0,2,"Fox, Mr. Stanley Hubert",0,0.4470972606182458,0,0,229236,0.2,False,True
346,1,2,"Brown, Miss. Amelia ""Mildred""",1,0.2963056044232219,0,0,248733,0.2,False,True
347,1,2,"Smith, Miss. Marion Elsie",1,0.4973611460165871,0,0,31418,0.2,False,True
348,1,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",1,0.3465694898215632,1,0,386525,0.2476923076923077,False,True
349,1,3,"Coutts, Master. William Loch ""William""",0,0.032420206081930136,1,1,C.A. 37671,0.24461538461538462,False,True
350,0,3,"Dimic, Mr. Jovan",0,0.5224930887157577,0,0,315088,0.13326923076923075,False,True
351,0,3,"Odahl, Mr. Nils Martin",0,0.2837396330736366,0,0,7267,0.14192307692307693,False,True
352,0,1,"Williams-Lambert, Mr. Fletcher Fellows",0,0.3465694898215632,0,0,113510,0.5384615384615384,False,True
353,0,3,"Elias, Mr. Tannous",0,0.18321186227695402,1,1,2695,0.11121846153846153,False,False
354,0,3,"Arnold-Franchi, Mr. Josef",0,0.3088715757728072,1,0,349237,0.27384615384615385,False,True
355,0,3,"Yousif, Mr. Wazli",0,0.3465694898215632,0,0,2647,0.11115384615384614,False,False
356,0,3,"Vanden Steen, Mr. Leo Peter",0,0.3465694898215632,0,0,345783,0.14615384615384616,False,True
357,1,1,"Bowerman, Miss. Elsie Edith",1,0.2711736617240513,0,1,113505,0.8461538461538461,False,True
358,0,2,"Funk, Miss. Annie Clemmer",1,0.4722292033174164,0,0,237671,0.2,False,True
359,1,3,"McGovern, Miss. Mary",1,0.3465694898215632,0,0,330931,0.12121846153846154,True,False
360,1,3,"Mockler, Miss. Helen Mary ""Ellie""",1,0.3465694898215632,0,0,330980,0.12121846153846154,True,False
361,0,3,"Skoog, Mr. Wilhelm",0,0.4973611460165871,1,4,347088,0.4292307692307692,False,True
362,0,2,"del Carlo, Mr. Sebastiano",0,0.35913546117114853,1,0,SC/PARIS 2167,0.42647384615384615,False,False
363,0,3,"Barbara, Mrs. (Catherine David)",1,0.5601910027645137,0,1,2691,0.2223723076923077,False,False
364,0,3,"Asim, Mr. Adola",0,0.43453128926866047,0,0,SOTON/O.Q. 3101310,0.10846153846153846,False,True
365,0,3,"O'Brien, Mr. Thomas",0,0.3465694898215632,1,0,370365,0.23846153846153847,True,False
366,0,3,"Adahl, Mr. Mauritz Nils Martin",0,0.37170143252073384,0,0,C 7076,0.11153846153846154,False,True
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",1,0.3465694898215632,0,0,2626,0.11121846153846153,False,False
369,1,3,"Jermyn, Miss. Annie",1,0.3465694898215632,0,0,14313,0.11923076923076924,True,False
371,1,1,"Harder, Mr. George Achilles",0,0.3088715757728072,1,0,11765,0.8529492307692307,False,False
372,0,3,"Wiklund, Mr. Jakob Alfred",0,0.22090977632570996,1,0,3101267,0.09993538461538462,False,True
373,0,3,"Beavan, Mr. William Thomas",0,0.23347574767529528,0,0,323951,0.12384615384615386,False,True
375,0,3,"Palsson, Miss. Stina Viola",1,0.032420206081930136,3,1,349909,0.3242307692307692,False,True
377,1,3,"Landergren, Miss. Aurora Adelia",1,0.2711736617240513,0,0,C 7077,0.11153846153846154,False,True
379,0,3,"Betros, Mr. Tannous",0,0.24604171902488062,0,0,2648,0.061730769230769235,False,False
380,0,3,"Gustafsson, Mr. Karl Gideon",0,0.23347574767529528,0,0,347069,0.11961538461538462,False,True
382,1,3,"Nakid, Miss. Maria (""Mary"")",1,0.007288263382759489,0,2,2653,0.24218,False,False
383,0,3,"Tikkanen, Mr. Juho",0,0.39683337521990447,0,0,STON/O 2. 3101293,0.12192307692307693,False,True
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",1,0.43453128926866047,1,0,113789,0.8,False,True
385,0,3,"Plotcharsky, Mr. Vasil",0,0.3465694898215632,0,0,349227,0.12147384615384615,False,True
387,0,3,"Goodwin, Master. Sidney Leonard",0,0.007288263382759489,5,2,CA 2144,0.7215384615384615,False,True
388,1,2,"Buss, Miss. Kate",1,0.4470972606182458,0,0,27849,0.2,False,True
389,0,3,"Sadlier, Mr. Matthew",0,0.3465694898215632,0,0,367655,0.11891076923076922,True,False
390,1,2,"Lehmann, Miss. Bertha",1,0.20834380497612465,0,0,SC 1748,0.18461538461538463,False,False
392,1,3,"Jansson, Mr. Carl Olof",0,0.2586076903744659,0,0,350034,0.11993538461538461,False,True
393,0,3,"Gustafsson, Mr. Johan Birger",0,0.3465694898215632,2,0,3101277,0.12192307692307693,False,True
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",1,0.2963056044232219,0,2,PP 9549,0.2569230769230769,False,True
396,0,3,"Johansson, Mr. Erik",0,0.2711736617240513,0,0,350052,0.11993538461538461,False,True
397,0,3,"Olsson, Miss. Elina",1,0.38426740387031916,0,0,350407,0.12083384615384615,False,True
398,0,2,"McKane, Mr. Peter David",0,0.572756974114099,0,0,28403,0.4,False,True
399,0,2,"Pain, Dr. Alfred",0,0.2837396330736366,0,0,244278,0.16153846153846155,False,True
400,1,2,"Trout, Mrs. William H (Jessie L)",1,0.3465694898215632,0,0,240929,0.19461538461538463,False,True
401,1,3,"Niskanen, Mr. Juha",0,0.4847951746670017,0,0,STON/O 2. 3101289,0.12192307692307693,False,True
402,0,3,"Adams, Mr. John",0,0.32143754712239253,0,0,341826,0.12384615384615386,False,True
403,0,3,"Jussila, Miss. Mari Aina",1,0.2586076903744659,1,0,4137,0.15115384615384614,False,True
404,0,3,"Hakkarainen, Mr. Pekka Pietari",0,0.3465694898215632,1,0,STON/O2. 3101279,0.24384615384615385,False,True
405,0,3,"Oreskovic, Miss. Marija",1,0.24604171902488062,0,0,315096,0.13326923076923075,False,True
406,0,2,"Gale, Mr. Shadrach",0,0.42196531791907516,1,0,28664,0.3230769230769231,False,True
407,0,3,"Widegren, Mr. Carl/Charles Peter",0,0.6355868308620256,0,0,347064,0.11923076923076924,False,True
408,1,2,"Richards, Master. William Rowe",0,0.032420206081930136,1,1,29106,0.28846153846153844,False,True
409,0,3,"Birkeland, Mr. Hans Martin Monsen",0,0.2586076903744659,0,0,312992,0.11961538461538462,False,True
410,0,3,"Lefebre, Miss. Ida",1,0.3465694898215632,3,1,4133,0.3917953846153846,False,True
411,0,3,"Sdycoff, Mr. Todor",0,0.3465694898215632,0,0,349222,0.12147384615384615,False,True
412,0,3,"Hart, Mr. Henry",0,0.3465694898215632,0,0,394140,0.10551230769230768,True,False
414,0,2,"Cunningham, Mr. Alfred Fleming",0,0.3465694898215632,0,0,239853,0.0,False,True
415,1,3,"Sundman, Mr. Johan Julian",0,0.5476250314149284,0,0,STON/O 2. 3101269,0.12192307692307693,False,True
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",1,0.3465694898215632,0,0,343095,0.12384615384615386,False,True
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",1,0.42196531791907516,1,1,28220,0.5,False,True
418,1,2,"Silven, Miss. Lyyli Karoliina",1,0.22090977632570996,0,2,250652,0.2,False,True
419,0,2,"Matthews, Mr. William John",0,0.37170143252073384,0,0,28228,0.2,False,True
420,0,3,"Van Impe, Miss. Catharina",1,0.12038200552902739,0,2,345773,0.37153846153846154,False,True
421,0,3,"Gheorgheff, Mr. Stanio",0,0.3465694898215632,0,0,349254,0.12147384615384615,False,False
422,0,3,"Charters, Mr. David",0,0.2586076903744659,0,0,A/5. 13032,0.11897384615384615,True,False
423,0,3,"Zimmerman, Mr. Leo",0,0.35913546117114853,0,0,315082,0.12115384615384615,False,True
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",1,0.3465694898215632,1,1,347080,0.22153846153846155,False,True
425,0,3,"Rosblom, Mr. Viktor Richard",0,0.22090977632570996,1,1,370129,0.31096153846153846,False,True
426,0,3,"Wiseman, Mr. Phillippe",0,0.3465694898215632,0,0,A/4. 34244,0.11153846153846154,False,True
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",1,0.3465694898215632,1,0,2003,0.4,False,True
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",1,0.23347574767529528,0,0,250655,0.4,False,True
429,0,3,"Flynn, Mr. James",0,0.3465694898215632,0,0,364851,0.11923076923076924,True,False
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",0,0.39683337521990447,0,0,SOTON/O.Q. 392078,0.12384615384615386,False,True
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",0,0.3465694898215632,0,0,110564,0.4084615384615385,False,True
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",1,0.3465694898215632,1,0,376564,0.2476923076923077,False,True
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",1,0.5224930887157577,1,0,SC/AH 3085,0.4,False,True
434,0,3,"Kallio, Mr. Nikolai Erland",0,0.20834380497612465,0,0,STON/O 2. 3101274,0.10961538461538461,False,True
435,0,1,"Silvey, Mr. William Baird",0,0.6230208595124404,1,0,13507,0.86,False,True
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",1,0.2586076903744659,2,2,W./C. 6608,0.5288461538461539,False,True
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",1,0.2963056044232219,2,3,29106,0.28846153846153844,False,True
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",0,0.38426740387031916,0,0,C.A. 18723,0.16153846153846155,False,True
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1,0.5601910027645137,1,1,F.C.C. 13529,0.40384615384615385,False,True
442,0,3,"Hampe, Mr. Leon",0,0.24604171902488062,0,0,345769,0.14615384615384616,False,True
443,0,3,"Petterson, Mr. Johan Emil",0,0.3088715757728072,1,0,347076,0.11961538461538462,False,True
444,1,2,"Reynaldo, Ms. Encarnacion",1,0.3465694898215632,0,0,230434,0.2,False,True
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",0,0.3465694898215632,0,0,65306,0.12480769230769231,False,True
447,1,2,"Mellinger, Miss. Madeleine Violet",1,0.15807991957778336,0,1,250644,0.3,False,True
448,1,1,"Seward, Mr. Frederic Kimber",0,0.42196531791907516,0,0,113794,0.4084615384615385,False,True
449,1,3,"Baclini, Miss. Marie Catherine",1,0.05755214878110078,2,1,2666,0.29628153846153843,False,False
450,1,1,"Peuchen, Major. Arthur Godfrey",0,0.648152802211611,0,0,113786,0.46923076923076923,False,True
451,0,2,"West, Mr. Edwy Arthur",0,0.4470972606182458,1,2,C.A. 34651,0.4269230769230769,False,True
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",0,0.3465694898215632,1,0,65303,0.30718,False,True
453,0,1,"Foreman, Mr. Benjamin Laventall",0,0.37170143252073384,0,0,113051,0.4269230769230769,False,False
455,0,3,"Peduzzi, Mr. Joseph",0,0.3465694898215632,0,0,A/5 2817,0.12384615384615386,False,True
456,1,3,"Jalsevac, Mr. Ivan",0,0.35913546117114853,0,0,349240,0.12147384615384615,False,False
457,0,1,"Millet, Mr. Francis Davis",0,0.8115104297562201,0,0,13509,0.4084615384615385,False,True
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",1,0.3465694898215632,1,0,17464,0.7978846153846153,False,True
459,1,2,"Toomey, Miss. Ellen",1,0.6230208595124404,0,0,F.C.C. 13531,0.16153846153846155,False,True
460,0,3,"O'Connor, Mr. Maurice",0,0.3465694898215632,0,0,371060,0.11923076923076924,True,False
461,1,1,"Anderson, Mr. Harry",0,0.5978889168132696,0,0,19952,0.4084615384615385,False,True
462,0,3,"Morley, Mr. William",0,0.42196531791907516,0,0,364506,0.12384615384615386,False,True
463,0,1,"Gee, Mr. Arthur H",0,0.5853229454636844,0,0,111320,0.5923076923076923,False,True
464,0,2,"Milling, Mr. Jacob Christian",0,0.5978889168132696,0,0,234360,0.2,False,True
465,0,3,"Maisner, Mr. Simon",0,0.3465694898215632,0,0,A/S 2816,0.12384615384615386,False,True
466,0,3,"Goncalves, Mr. Manuel Estanslas",0,0.4722292033174164,0,0,SOTON/O.Q. 3101306,0.10846153846153846,False,True
467,0,2,"Campbell, Mr. William",0,0.3465694898215632,0,0,239853,0.0,False,True
468,0,1,"Smart, Mr. John Montgomery",0,0.6984166876099522,0,0,113792,0.4084615384615385,False,True
469,0,3,"Scanlan, Mr. James",0,0.3465694898215632,0,0,36209,0.11884615384615384,True,False
470,1,3,"Baclini, Miss. Helene Barbara",1,0.004146770545363157,2,1,2666,0.29628153846153843,False,False
471,0,3,"Keefe, Mr. Arthur",0,0.3465694898215632,0,0,323592,0.11153846153846154,False,True
472,0,3,"Cacic, Mr. Luka",0,0.4722292033174164,0,0,315089,0.13326923076923075,False,True
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",1,0.4093993465694898,1,2,C.A. 34651,0.4269230769230769,False,True
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",1,0.2837396330736366,0,0,SC/AH Basle 541,0.21218,False,False
475,0,3,"Strandberg, Miss. Ida Sofia",1,0.2711736617240513,0,0,7553,0.15134615384615385,False,True
476,0,1,"Clifford, Mr. George Quincy",0,0.3465694898215632,0,0,110465,0.8,False,True
477,0,2,"Renouf, Mr. Peter Henry",0,0.42196531791907516,1,0,31027,0.3230769230769231,False,True
478,0,3,"Braund, Mr. Lewis Richard",0,0.35913546117114853,1,0,3460,0.10839692307692307,False,True
479,0,3,"Karlsson, Mr. Nils August",0,0.2711736617240513,0,0,350060,0.11570461538461539,False,True
480,1,3,"Hirvonen, Miss. Hildur E",1,0.01985423473234481,0,1,3101298,0.18903846153846154,False,True
481,0,3,"Goodwin, Master. Harold Victor",0,0.10781603417944208,5,2,CA 2144,0.7215384615384615,False,True
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",0,0.3465694898215632,0,0,239854,0.0,False,True
483,0,3,"Rouse, Mr. Richard Henry",0,0.6230208595124404,0,0,A/5 3594,0.12384615384615386,False,True
484,1,3,"Turkula, Mrs. (Hedwig)",1,0.7863784870570495,0,0,4134,0.1475,False,True
486,0,3,"Lefebre, Miss. Jeannie",1,0.3465694898215632,3,1,4133,0.3917953846153846,False,True
488,0,1,"Kent, Mr. Edward Austin",0,0.7235486303091229,0,0,11771,0.45692307692307693,False,False
489,0,3,"Somerton, Mr. Francis William",0,0.37170143252073384,0,0,A.5. 18509,0.12384615384615386,False,True
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",0,0.10781603417944208,1,1,C.A. 37671,0.24461538461538462,False,True
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",0,0.3465694898215632,1,0,65304,0.30718,False,True
492,0,3,"Windelov, Mr. Einar",0,0.2586076903744659,0,0,SOTON/OQ 3101317,0.11153846153846154,False,True
493,0,1,"Molson, Mr. Harry Markland",0,0.6858507162603669,0,0,113787,0.46923076923076923,False,True
494,0,1,"Artagaveytia, Mr. Ramon",0,0.8869062578537321,0,0,PC 17609,0.7616030769230768,False,False
495,0,3,"Stanley, Mr. Edward Roland",0,0.2586076903744659,0,0,A/4 45380,0.12384615384615386,False,True
496,0,3,"Yousseff, Mr. Gerious",0,0.3465694898215632,0,0,2627,0.22243538461538462,False,False
498,0,3,"Shellard, Mr. Frederick William",0,0.3465694898215632,0,0,C.A. 6212,0.2323076923076923,False,True
500,0,3,"Svensson, Mr. Olof",0,0.2963056044232219,0,0,350035,0.11993538461538461,False,True
501,0,3,"Calic, Mr. Petar",0,0.20834380497612465,0,0,315086,0.13326923076923075,False,True
502,0,3,"Canavan, Miss. Mary",1,0.2586076903744659,0,0,364846,0.11923076923076924,True,False
503,0,3,"O'Sullivan, Miss. Bridget Mary",1,0.3465694898215632,0,0,330909,0.11737230769230769,True,False
504,0,3,"Laitinen, Miss. Kristina Sofia",1,0.4596632319678311,0,0,4135,0.1475,False,True
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",1,0.4093993465694898,0,2,26360,0.4,False,True
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",0,0.3465694898215632,0,0,111427,0.4084615384615385,False,True
509,0,3,"Olsen, Mr. Henry Margido",0,0.3465694898215632,0,0,C 4001,0.3465384615384615,False,True
510,1,3,"Lang, Mr. Fang",0,0.32143754712239253,0,0,1601,0.8691661538461539,False,True
511,1,3,"Daly, Mr. Eugene Patrick",0,0.35913546117114853,0,0,382651,0.11923076923076924,True,False
512,0,3,"Webber, Mr. James",0,0.3465694898215632,0,0,SOTON/OQ 3101316,0.12384615384615386,False,True
513,1,1,"McGough, Mr. James Robert",0,0.4470972606182458,0,0,PC 17473,0.40442307692307694,False,True
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1,0.6732847449107816,1,0,PC 17603,0.9138461538461539,False,False
515,0,3,"Coleff, Mr. Satio",0,0.2963056044232219,0,0,349209,0.11532,False,True
516,0,1,"Walker, Mr. William Anderson",0,0.5853229454636844,0,0,36967,0.5233969230769231,False,True
517,1,2,"Lemore, Mrs. (Amelia Milley)",1,0.42196531791907516,0,0,C.A. 34260,0.16153846153846155,False,True
518,0,3,"Ryan, Mr. Patrick",0,0.3465694898215632,0,0,371110,0.37153846153846154,True,False
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",1,0.4470972606182458,1,0,226875,0.4,False,True
520,0,3,"Pavlovic, Mr. Stefo",0,0.39683337521990447,0,0,349242,0.12147384615384615,False,True
522,0,3,"Vovk, Mr. Janko",0,0.2711736617240513,0,0,349252,0.12147384615384615,False,True
523,0,3,"Lahoud, Mr. Sarkis",0,0.3465694898215632,0,0,2624,0.11115384615384614,False,False
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1,0.5476250314149284,0,1,111361,0.8919876923076923,False,False
525,0,3,"Kassem, Mr. Fared",0,0.3465694898215632,0,0,2700,0.11121846153846153,False,False
526,0,3,"Farrell, Mr. James",0,0.5036441316913798,0,0,367232,0.11923076923076924,True,False
527,1,2,"Ridsdale, Miss. Lucy",1,0.6230208595124404,0,0,W./C. 14258,0.16153846153846155,False,True
529,0,3,"Salonen, Mr. Johan Werner",0,0.4847951746670017,0,0,3101296,0.12192307692307693,False,True
530,0,2,"Hocking, Mr. Richard George",0,0.2837396330736366,2,1,29104,0.17692307692307693,False,True
531,1,2,"Quick, Miss. Phyllis May",1,0.01985423473234481,1,1,26360,0.4,False,True
532,0,3,"Toufik, Mr. Nakli",0,0.3465694898215632,0,0,2641,0.11121846153846153,False,False
533,0,3,"Elias, Mr. Joseph Jr",0,0.20834380497612465,1,1,2690,0.11121846153846153,False,False
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",1,0.3465694898215632,0,2,2668,0.34397384615384613,False,False
535,0,3,"Cacic, Miss. Marija",1,0.37170143252073384,0,0,315084,0.13326923076923075,False,True
536,1,2,"Hart, Miss. Eva Miriam",1,0.08268409148027142,0,2,F.C.C. 13529,0.40384615384615385,False,True
537,0,1,"Butt, Major. Archibald Willingham",0,0.5601910027645137,0,0,113050,0.4084615384615385,False,True
539,0,3,"Risien, Mr. Samuel Beard",0,0.3465694898215632,0,0,364498,0.2230769230769231,False,True
540,1,1,"Frolicher, Miss. Hedwig Margaritha",1,0.2711736617240513,0,2,13568,0.7615384615384615,False,False
542,0,3,"Andersson, Miss. Ingeborg Constanzia",1,0.10781603417944208,4,2,347082,0.48115384615384615,False,True
543,0,3,"Andersson, Miss. Sigrid Elisabeth",1,0.13294797687861273,4,2,347082,0.48115384615384615,False,True
544,1,2,"Beane, Mr. Edward",0,0.39683337521990447,1,0,2908,0.4,False,True
546,0,1,"Nicholson, Mr. Arthur Ernest",0,0.7989444584066349,0,0,693,0.4,False,True
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",1,0.23347574767529528,1,0,2908,0.4,False,True
548,1,2,"Padro y Manent, Mr. Julian",0,0.3465694898215632,0,0,SC/PARIS 2146,0.21326923076923077,False,False
549,0,3,"Goldsmith, Mr. Frank John",0,0.4093993465694898,1,1,363291,0.31576923076923075,False,True
550,1,2,"Davies, Master. John Morgan Jr",0,0.09525006282985675,1,1,C.A. 33112,0.5653846153846154,False,True
552,0,2,"Sharp, Mr. Percival James R",0,0.33400351847197784,0,0,244358,0.4,False,True
553,0,3,"O'Brien, Mr. Timothy",0,0.3465694898215632,0,0,330979,0.12044923076923077,True,False
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",0,0.2711736617240513,0,0,2620,0.11115384615384614,False,False
555,1,3,"Ohman, Miss. Velin",1,0.2711736617240513,0,0,347085,0.11961538461538462,False,True
556,0,1,"Wright, Mr. George",0,0.7738125157074642,0,0,113807,0.4084615384615385,False,True
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1,0.5978889168132696,1,0,11755,0.6092307692307692,False,False
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",1,0.4470972606182458,1,0,345572,0.2676923076923077,False,True
561,0,3,"Morrow, Mr. Thomas Rowan",0,0.3465694898215632,0,0,372622,0.11923076923076924,True,False
562,0,3,"Sivic, Mr. Husein",0,0.4973611460165871,0,0,349251,0.12147384615384615,False,True
563,0,2,"Norman, Mr. Robert Douglas",0,0.3465694898215632,0,0,218629,0.2076923076923077,False,True
564,0,3,"Simmons, Mr. John",0,0.3465694898215632,0,0,SOTON/OQ 392082,0.12384615384615386,False,True
565,0,3,"Meanwell, Miss. (Marion Ogden)",1,0.3465694898215632,0,0,SOTON/O.Q. 392087,0.12384615384615386,False,True
566,0,3,"Davies, Mr. Alfred J",0,0.2963056044232219,2,0,A/4 48871,0.37153846153846154,False,True
567,0,3,"Stoytcheff, Mr. Ilia",0,0.23347574767529528,0,0,349205,0.12147384615384615,False,True
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",1,0.35913546117114853,0,4,349909,0.3242307692307692,False,True
569,0,3,"Doharr, Mr. Tannous",0,0.3465694898215632,0,0,2686,0.11121846153846153,False,False
570,1,3,"Jonsson, Mr. Carl",0,0.39683337521990447,0,0,350417,0.12083384615384615,False,True
